sku,_store,_attribute_set,_type,categories,name,_product_websites,age_range,aptamil_code,bottle_volume,brand,carseat_color,cartoon_figures,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image_label,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,sigg_figure,size,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
Victorinox_6.7936.12L8B,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 披萨刀,gelb mit Wellen,2 auf Blister",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 披萨刀,黄色 锯齿刃 2把装</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"披萨刀,gelb mit Wellen,2 auf Blister","披萨刀,gelb mit Wellen,2 auf Blister","披萨刀,gelb mit Wellen,2 auf Blister - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,13.20,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,",gelb mit Wellen,2 auf Blister",",gelb mit Wellen,2 auf Blister.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7936.12L4,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 披萨刀, 绿色 mit Wellen",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 披萨刀, 绿色 锯齿刃</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"披萨刀, 绿色 mit Wellen","披萨刀, 绿色 mit Wellen","披萨刀, 绿色 mit Wellen - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,7.10,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,",  mit Wellen",",  mit Wellen.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7936.12L5,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 披萨刀, 粉红, mit Wellen",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 披萨刀, 粉红, 锯齿刃</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"披萨刀, 粉红, mit Wellen","披萨刀, 粉红, mit Wellen","披萨刀, 粉红, mit Wellen - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,7.10,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", , mit Wellen",", , mit Wellen.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7936.12L9,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 披萨刀, 橙色 mit Wellen",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 披萨刀, 橙色 锯齿刃</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"披萨刀, 橙色 mit Wellen","披萨刀, 橙色 mit Wellen","披萨刀, 橙色 mit Wellen - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,7.10,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,",  mit Wellen",",  mit Wellen.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7936.12L8,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 披萨刀, gelb mit Wellen",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 披萨刀, 黄色 锯齿刃</h1><br>VICTORINOX军刀制造厂于一八八四年建于风景壮丽的瑞士阿尔卑斯上山麓。VICTORINOX保证所有军刀采用顶级不锈钢，质料及手工可永久保证。瑞士军刀在军队中主要用于野战宿营 及兵器的保养和维修。在日常生活中，这种多功能、方便及耐用的小刀有着更广泛的用途，旅行、登山、潜水及航模运动、修理自行车、汽车和其它业余爱好，瑞士军刀在紧急时刻， 危险关头也常是个好帮手。追求尽善尽美是瑞士军刀的一贯传统，多年的研制与创新使其的每个组成部分都达到了最佳造型，具有最完善的功能。    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"披萨刀, gelb mit Wellen","披萨刀, gelb mit Wellen","披萨刀, gelb mit Wellen - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,7.10,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", gelb mit Wellen",", gelb mit Wellen.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7503,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,維氏 Victorinox 小尖刀 Swiss经典款 6 cm 黑色,base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 雕花刀 Swiss经典款 6 cm 黑色</h1><br>规格: 长163毫米，刃长58毫米，刃宽14毫米，刃厚0.8毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,小尖刀 Swiss经典款 6 cm 黑色,小尖刀 Swiss经典款 6 cm 黑色,小尖刀 Swiss经典款 6 cm 黑色 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,,,Product Info Column,,3.40,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,, Swiss 6 cm , Swiss 6 cm .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7501,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,維氏 Victorinox 小尖刀 Swiss经典款 6 cm 红色,base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 雕花刀 Swiss经典款 6 cm 红色</h1><br>规格: 长163毫米，刃长58毫米，刃宽14毫米，刃厚0.8毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,小尖刀 Swiss经典款 6 cm 红色,小尖刀 Swiss经典款 6 cm 红色,小尖刀 Swiss经典款 6 cm 红色 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,,,Product Info Column,,3.40,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,, Swiss 6 cm , Swiss 6 cm .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_5.0103,base,Kitchen,simple,[Chinese Category]/厨房用具/厨房小工具,維氏 Victorinox 削皮器 Nylon 黑色,base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 果蔬削皮器削皮刀 Nylon 黑色</h1><br>规格: 158*20*12 mm<br>质地:主刀:顶级不锈钢;手柄:塑料                                                                                                                                                                                                                                                                                                                                              </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,削皮器 Nylon 黑色,削皮器 Nylon 黑色,削皮器 Nylon 黑色 - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,,,Product Info Column,,5.00,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,, Nylon , Nylon .html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_7.6072,base,Kitchen,simple,[Chinese Category]/厨房用具/厨房小工具,維氏 Victorinox 削皮器 J-STAR,base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 刨丝器 J-STAR</h1><br>尺寸: 长113毫米，宽64毫米，厚13毫米<br>质地: 铝合金    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,削皮器 J-STAR,削皮器 J-STAR,削皮器 J-STAR - AUSGER「德藝緻」德國精品百貨,,,Use config,Use config,,,Product Info Column,,4.70,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,, J-STAR, J-STAR.html,4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_5.0833,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀, Nylon 黑色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿 切西红柿刀, Nylon 黑色</h1><br>规格: 长215毫米，刃长110毫米，刃宽17毫米，刃厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀, Nylon 黑色","切西红柿刀, Nylon 黑色","切西红柿刀, Nylon 黑色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", Nylon ",", Nylon .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_5.0832,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀, Nylon 蓝色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿 切西红柿刀, Nylon 蓝色</h1><br>规格: 长215毫米，刃长110毫米，刃宽17毫米，刃厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀, Nylon 蓝色","切西红柿刀, Nylon 蓝色","切西红柿刀, Nylon 蓝色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", Nylon ",", Nylon .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_5.0831,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀, Nylon 红色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿 切西红柿刀, Nylon 红色</h1><br>规格: 长215毫米，刃长110毫米，刃宽17毫米，刃厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀, Nylon 红色","切西红柿刀, Nylon 红色","切西红柿刀, Nylon 红色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,,", Nylon ",", Nylon .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7833,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 Swiss经典款, 圆形, Well., 黑色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 Swiss经典款, 黑色</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 Swiss经典款, 圆形, Well., 黑色","切西红柿刀 Swiss经典款, 圆形, Well., 黑色","切西红柿刀 Swiss经典款, 圆形, Well., 黑色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," Swiss, , Well., "," Swiss, , Well., .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7832,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 Swiss经典款, 圆形, Well, 蓝色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 Swiss经典款, 蓝色</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料                                                                                                                                                                                                                                                                                                                  </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 Swiss经典款, 圆形, Well, 蓝色","切西红柿刀 Swiss经典款, 圆形, Well, 蓝色","切西红柿刀 Swiss经典款, 圆形, Well, 蓝色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," Swiss, , Well, "," Swiss, , Well, .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7831,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 Swiss经典款, 圆形, Well, 红色",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 Swiss经典款,红色</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 Swiss经典款, 圆形, Well, 红色","切西红柿刀 Swiss经典款, 圆形, Well, 红色","切西红柿刀 Swiss经典款, 圆形, Well, 红色 - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," Swiss, , Well, "," Swiss, , Well, .html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7836.L114,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 SC, Wellenschliff, 绿色, 11 cm",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 绿色 11 cm</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 SC, Wellenschliff, 绿色, 11 cm","切西红柿刀 SC, Wellenschliff, 绿色, 11 cm","切西红柿刀 SC, Wellenschliff, 绿色, 11 cm - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," SC, Wellenschliff, , 11 cm"," SC, Wellenschliff, , 11 cm.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7836.L115,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 SC, Wellenschliff, 粉红, 11 cm",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 粉红, 11 cm</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 SC, Wellenschliff, 粉红, 11 cm","切西红柿刀 SC, Wellenschliff, 粉红, 11 cm","切西红柿刀 SC, Wellenschliff, 粉红, 11 cm - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," SC, Wellenschliff, , 11 cm"," SC, Wellenschliff, , 11 cm.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
Victorinox_6.7836.L119,base,Kitchen,simple,[Chinese Category]/厨房用具/德国刀具,"維氏 Victorinox 切西红柿刀 SC, Wellenschliff, 橙色, 11 cm",base,,,,Victorinox,,,,,Germany,,,,,,"<div class=""std"">
        <h1>瑞士军刀 锯齿水果刀 橙色, 11 cm</h1><br>规格: 长220毫米，刃长110毫米，宽17毫米，厚0.9毫米。（不能折叠）<br>质地: 刀刃为顶级铬钼钒钢制造，手柄磨砂塑料    </div><img width='100%' src='/media/wysiwyg/victorinox/victorinox.jpg'>",No,,,0,,,,,"切西红柿刀 SC, Wellenschliff, 橙色, 11 cm","切西红柿刀 SC, Wellenschliff, 橙色, 11 cm","切西红柿刀 SC, Wellenschliff, 橙色, 11 cm - AUSGER「德藝緻」德國精品百貨",,,Use config,Use config,,,Product Info Column,,4.30,0,Victorinox公司是目前欧洲最大的刀具制造商，位于瑞士中部群山环绕的施维茨州伊巴科小镇上。维氏所制造的不单只是世界驰名的‘军刀’，更是一种被人们广泛应用于旅游、登山、潜水、航模运动、修理自行车，汽车及日常生活中的‘多功能工具’。VICTORINOX拥有950多名员工，它是SCHWYZ（地名）地区最大的工业企业，也是欧洲最大的刀具制造商。,,,,,,,1,2,,," SC, Wellenschliff, , 11 cm"," SC, Wellenschliff, , 11 cm.html",4,1,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,1,0
